reaction_id,mass_transition_round,mass_transition,substrate_id,substrate_mnx_id,substrate_mm,product_id,product_mnx_id,product_mm
39827,133.13,133.12553486000002,16682,MNXM147387,190.07422756,10326,MNXM149167,323.19976242
32017,133.13,133.12553486000002,8816,MNXM147386,176.058577496,19039,MNXM149137,309.184112356
15606,62.04,62.03568227217994,13906,MNXM89629,258.01516572182004,24818,MNXM147461,320.050847994
30696,-2.01,-2.014552904179993,24818,MNXM147461,320.050847994,1969,MNXM148039,318.03629508982
6190,0.0,0.0,1969,MNXM148039,318.03629508982,703,MNXM148180,318.03629508982
4430,77.95,77.95177761781986,703,MNXM148180,318.03629508982,1947,MNXM148181,395.98807270763984
34505,-77.95,-77.95177761781986,1947,MNXM148181,395.98807270763984,14469,MNXM148182,318.03629508982
12195,90.0,89.99640570381996,20599,MNXM249,614.1627400998201,4352,MNXM53152,704.1591458036401
18383,-2.02,-2.015650063999999,26695,MNXM100889,358.14163842399995,21550,MNXM147623,356.12598835999995
10534,14.99,14.987638167910006,21550,MNXM147623,356.12598835999995,14882,MNXM147621,371.11362652790996
15347,-121.06,-121.06479132808994,12755,MNXM147806,342.11033829599995,10249,MNXM148671,221.04554696791
15347,-190.06,-190.06299417999995,12755,MNXM147806,342.11033829599995,17016,MNXM754,152.047344116
2523,41.98,41.975276335819956,12755,MNXM147806,342.11033829599995,21998,MNXM117360,384.0856146318199
1665,-3.02,-3.022926516090024,21172,MNXM163931,387.10854114790993,21998,MNXM117360,384.0856146318199
24671,-2.02,-2.015650063999999,14882,MNXM147621,371.11362652790996,18300,MNXM147622,369.09797646390996
6216,-2.02,-2.015650063999999,25257,MNXM115390,152.120115132,23605,MNXM147635,150.104465068
41754,-18.01,-18.010564684000002,360,MNXM147715,114.031694052,15879,MNXM54039,96.021129368
21341,14.99,14.987638167910006,4997,MNXM109129,182.0579088,24002,MNXM12975,197.04554696791
39936,14.99,14.987638167909978,13753,MNXM36133,162.05282342,24810,MNXM145639,177.04046158791
6790,-156.91,-156.91083168773002,2373,MNXM37317,311.98030821573,15618,MNXM43234,155.069476528
42568,-15.99,-15.994914619999975,8632,MNXM148604,346.16599644791,18384,MNXM147604,330.17108182791003
39834,171.12,171.12403752008993,11227,MNXM147457,252.085854864,26723,MNXM148206,423.2098923840899
39834,234.08,234.07529017999994,21936,MNXM14588,189.13460220409,26723,MNXM148206,423.2098923840899
35335,113.08,113.08406397200014,14226,MNXM148948,437.2255424480899,12026,MNXM148312,550.3096064200901
8537,14.02,14.015650064000056,24132,MNXM148315,536.29395635609,12026,MNXM148312,550.3096064200901
14655,113.08,113.08406397200008,26723,MNXM148206,423.2098923840899,24132,MNXM148315,536.29395635609
19779,14.02,14.015650064000056,14372,MNXM148314,522.27830629209,9718,MNXM148313,536.29395635609
10540,113.08,113.08406397200002,12124,MNXM148207,409.1942423200899,14372,MNXM148314,522.27830629209
21790,157.11,157.10838745608993,11227,MNXM147457,252.085854864,12124,MNXM148207,409.1942423200899
21790,234.08,234.07529017999994,16780,MNXM147634,175.11895214009,12124,MNXM148207,409.1942423200899
20346,-125.02,-125.02441759991004,20544,MNXM148350,273.10920984391004,12445,MNXM6354,148.084792244
8032,-15.99,-15.994914620000145,11072,MNXM147692,933.5238414600001,21823,MNXM147445,917.5289268399999
3619,-2.02,-2.015650064000056,11072,MNXM147692,933.5238414600001,13324,MNXM147694,931.508191396
29701,-14.99,-14.98763816790995,2043,MNXM147367,946.49582956391,13324,MNXM147694,931.508191396
31585,-28.97,-28.96690272391004,2043,MNXM147367,946.49582956391,21823,MNXM147445,917.5289268399999
28081,-62.95,-62.95462378791001,25775,MNXM148513,178.96667955573002,3559,MNXM25,116.01205576782002
8532,-162.05,-162.05282341999987,16572,MNXM9557,756.5751487599998,17910,MNXM49574,594.52232534
26186,2.02,2.015650063999942,17910,MNXM49574,594.52232534,17540,MNXM49510,596.5379754039999
30150,-79.97,-79.96633052200002,979,MNXM66630,676.5043059259999,17540,MNXM49510,596.5379754039999
35666,14.02,14.01565006400017,11717,MNXM147661,568.4280310319999,6366,MNXM7804,582.4436810960001
1277,-2.02,-2.015650063999942,11110,MNXM5397,554.448766476,6567,MNXM5398,552.433116412
8169,17.0,17.003288231910005,19179,MNXM147844,194.0579088,8894,MNXM147808,211.06119703191
520,-204.19,-204.18780076799993,25925,MNXM148238,398.24570956799994,19179,MNXM147844,194.0579088
31558,0.0,0.0,25287,MNXM148235,414.2406241879999,10884,MNXM148461,414.2406241879999
39550,-15.99,-15.994914619999975,16505,MNXM148079,426.2042386799999,2881,MNXM148075,410.2093240599999
25194,-42.01,-42.01056468400009,15816,MNXM148024,470.230453428,9846,MNXM148076,428.2198887439999
10812,-411.22,-411.21660051208994,15816,MNXM148024,470.230453428,5872,MNXM26,59.01385291591001
10812,-60.02,-60.02112936800006,15816,MNXM148024,470.230453428,10567,MNXM148077,410.2093240599999
13282,296.21,296.2129183561799,3559,MNXM25,116.01205576782002,11913,MNXM148078,412.2249741239999
13282,27.99,27.994914620000003,3559,MNXM25,116.01205576782002,27248,MNXM20,144.00697038782002
32245,-2.02,-2.015650064000056,2155,MNXM145826,1069.34198348164,11708,MNXM145819,1067.32633341764
13437,18.01,18.010564683999974,19846,MNXM145821,1051.33141879764,2155,MNXM145826,1069.34198348164
33744,-2.02,-2.015650064000056,5747,MNXM148378,433.236541852,486,MNXM149200,431.22089178799996
3998,-2.02,-2.015650064000056,4718,MNXM145827,1093.34198348164,18315,MNXM31378,1091.32633341764
14386,593.09,593.0869814198203,12011,MNXM147668,450.2393519978199,16279,MNXM145831,1043.3263334176402
14386,-280.24,-280.2402302639999,12011,MNXM147668,450.2393519978199,25388,MNXM66,169.99912173382
36790,-278.22,-278.2245802,3379,MNXM147667,728.4639321978199,12011,MNXM147668,450.2393519978199
36790,312.85,312.84675115582024,3379,MNXM147667,728.4639321978199,12411,MNXM146247,1041.3106833536401
31966,112.57,112.57394857364011,21081,MNXM148520,930.7523848440001,16279,MNXM145831,1043.3263334176402
31966,-280.24,-280.24023026400005,21081,MNXM148520,930.7523848440001,16518,MNXM147666,650.51215458
4733,77.95,77.95177761781986,16518,MNXM147666,650.51215458,3379,MNXM147667,728.4639321978199
15543,-2.02,-2.015650064000056,6607,MNXM145829,1119.3576335456398,17782,MNXM145832,1117.3419834816398
36107,18.01,18.010564683999746,16755,MNXM145824,1101.34706886164,6607,MNXM145829,1119.3576335456398
23148,-2.02,-2.015650064000056,3138,MNXM162515,1117.3419834816398,12522,MNXM91783,1115.3263334176397
39248,-42.01,-42.0105646840002,18182,MNXM147798,1083.32124803764,19410,MNXM148210,1041.31068335364
5134,-2.02,-2.015650064000056,25230,MNXM147804,1085.3368981016401,18182,MNXM147798,1083.32124803764
41868,18.01,18.0105646840002,4528,MNXM147628,1067.32633341764,25230,MNXM147804,1085.3368981016401
20921,-2.02,-2.015650064000056,17556,MNXM148096,1069.34198348164,4528,MNXM147628,1067.32633341764
613,87.03,87.0320284,18724,MNXM13507,94.008850432,17660,MNXM148629,181.040878832
31214,87.03,87.0320284,24049,MNXM12263,63.998285748,18390,MNXM8869,151.030314148
19773,-316.07,-316.0740043918199,22708,MNXM125858,391.1060327918199,15814,MNXM29,75.0320284
19773,-57.02,-57.02146371599997,22708,MNXM125858,391.1060327918199,20627,MNXM148251,334.08456907581996
35953,271.08,271.07580153990995,15814,MNXM29,75.0320284,15354,MNXM148252,346.10782993990995
35953,57.02,57.021463715999914,22258,MNXM128449,289.08636622391003,15354,MNXM148252,346.10782993990995
32228,72.0,72.003371128,18204,MNXM13030,72.003371128,26483,MNXM14360,144.006742256
27002,45.99,45.987721064,24049,MNXM12263,63.998285748,12840,MNXM130424,109.986006812
10454,-60.0,-60.003371128,20457,MNXM149029,138.01730694,19943,MNXM17599,78.013935812
20973,-128.04,-128.03531663191004,3683,MNXM125851,263.07071615991003,4024,MNXM81310,135.035399528
42514,57.02,57.021463715999914,3683,MNXM125851,263.07071615991003,7454,MNXM81311,320.09217987590995
42514,245.06,245.06015147590995,15814,MNXM29,75.0320284,7454,MNXM81311,320.09217987590995
9907,-14.99,-14.98763816790995,14611,MNXM33738,359.2227830519099,8922,MNXM33737,344.23514488399996
8333,-17.0,-17.002191072089886,5500,MNXM33736,360.2300595039999,13659,MNXM33735,343.22786843191
30137,-84.99,-84.99311747190995,1915,MNXM125791,375.09328500790997,10437,MNXM17938,290.100167536
35034,14.02,14.015650064000056,12609,MNXM148226,328.05514899199994,812,MNXM148356,342.070799056
29041,14.02,14.015650063999999,812,MNXM148356,342.070799056,18867,MNXM148975,356.08644912
1166,-12.97,-12.971988103910007,22253,MNXM2302,309.20713298791,5116,MNXM91839,296.23514488399996
607,-31.99,-31.989829240000006,7062,MNXM147369,450.1162115239999,7828,MNXM18760,418.1263822839999
39477,18.01,18.010564683999974,24279,MNXM149064,416.11073221999993,4989,MNXM147862,434.1212969039999
33110,2.02,2.015650063999999,18160,MNXM148677,432.1056468399999,22967,MNXM147712,434.1212969039999
19001,0.02,0.023260864089991173,20412,MNXM148523,212.177630008,6987,MNXM147768,212.20089087208999
15412,2.02,2.015650063999999,20412,MNXM148523,212.177630008,10134,MNXM45189,214.193280072
717,-111.15,-111.15321240808998,2090,MNXM148572,214.21654093608998,26862,MNXM17054,103.063328528
9310,301.43,301.4346922881799,25764,MNXM1829,587.0676854558201,26190,MNXM148953,888.502377744
9310,292.12,292.1158176,25936,MNXM4475,596.386560144,26190,MNXM148953,888.502377744
13932,-121.02,-121.01637833600003,1628,MNXM149153,285.08485182000004,5377,MNXM5074,164.068473484
13932,-147.07,-147.06518525209003,1628,MNXM149153,285.08485182000004,12008,MNXM526,138.01966656791
1731,-28.97,-28.966902723909925,15526,MNXM148209,779.4223302759099,18684,MNXM148194,750.455427552
2610,-15.99,-15.994914619999918,18684,MNXM148194,750.455427552,9922,MNXM148193,734.460512932
2066,-18.01,-18.01056468400003,24509,MNXM148599,304.094688232,18938,MNXM147872,286.084123548
39545,3.02,3.0229265160899956,9523,MNXM748,126.05605207591,13475,MNXM684,129.078978592
12641,44.99,44.985078208000004,12008,MNXM526,138.01966656791,1773,MNXM34532,183.00474477591
3787,14.02,14.015650063999942,13139,MNXM147624,374.136553044,24576,MNXM147854,388.1522031079999
3298,14.02,14.015650063999999,24576,MNXM147854,388.1522031079999,20541,MNXM147807,402.1678531719999
15361,-2.02,-2.015650063999999,20541,MNXM147807,402.1678531719999,25547,MNXM50741,400.1522031079999
24608,-2.02,-2.015650063999999,591,MNXM147290,356.12598835999995,17539,MNXM56528,354.11033829599995
14884,-146.04,-146.036779432,23785,MNXM147385,296.104858992,20587,MNXM2944,150.06807956
15311,43.99,43.989829240000006,12417,MNXM149063,252.115029752,23785,MNXM147385,296.104858992
3669,43.99,43.989829240000006,23015,MNXM148565,252.115029752,23785,MNXM147385,296.104858992
42830,-746.08,-746.0828149217301,24812,MNXM145650,1017.3106833536401,10947,MNXM2459,271.22786843191
10798,-15.99,-15.994914619999975,16694,MNXM101500,299.25916855991,4496,MNXM236,283.26425393991
31596,746.08,746.08281492173,16694,MNXM101500,299.25916855991,9715,MNXM147693,1045.34198348164
39027,-746.08,-746.0828149217302,16279,MNXM145831,1043.3263334176402,23382,MNXM5428,297.24351849591
39378,759.05,759.0548030256401,24890,MNXM32027,258.255880328,24812,MNXM145650,1017.3106833536401
38745,759.05,759.0548030256402,4324,MNXM148568,284.271530392,16279,MNXM145831,1043.3263334176402
22772,-2.02,-2.015650063999999,24413,MNXM148620,325.20204760791,3438,MNXM147713,323.18639754391
35801,638.06,638.0616855537298,3438,MNXM147713,323.18639754391,19696,MNXM147392,961.2480830976399
21054,759.05,759.0548030256399,473,MNXM149033,202.193280072,19696,MNXM147392,961.2480830976399
38958,1.01,1.0083736119100308,15398,MNXM6651,296.23514488399996,23382,MNXM5428,297.24351849591
6913,-15.99,-15.994914619999975,9673,MNXM12511,312.23005950399994,15398,MNXM6651,296.23514488399996
21444,-744.07,-744.0682620175501,16179,MNXM148386,1056.29832152155,9673,MNXM12511,312.23005950399994
31076,-15.99,-15.994914620000031,7520,MNXM147727,612.381474764,25936,MNXM4475,596.386560144
22883,-15.99,-15.994914619999918,15919,MNXM147704,628.3763893839999,7520,MNXM147727,612.381474764
34325,-31.99,-31.98982923999995,15919,MNXM147704,628.3763893839999,25936,MNXM4475,596.386560144
14526,-15.99,-15.994914620000031,17579,MNXM147726,598.402210208,24233,MNXM3897,582.407295588
20252,15.99,15.994914619999918,17579,MNXM147726,598.402210208,10691,MNXM37596,614.397124828
2486,31.99,31.98982923999995,24233,MNXM3897,582.407295588,10691,MNXM37596,614.397124828
19922,-15.99,-15.994914620000031,13590,MNXM147728,580.391645524,5169,MNXM3938,564.3967309039999
32003,-15.99,-15.994914620000031,21362,MNXM147701,596.386560144,13590,MNXM147728,580.391645524
7478,-31.99,-31.989829240000063,21362,MNXM147701,596.386560144,5169,MNXM3938,564.3967309039999
14521,-117.08,-117.08111008808999,26930,MNXM148659,254.105527688,13069,MNXM164,137.02441759991
14521,-120.02,-120.021129368,26930,MNXM148659,254.105527688,26108,MNXM148855,134.08439832
2156,14.02,14.015650063999999,20678,MNXM880,180.078644244,3675,MNXM148995,194.094294308
8674,-78.95,-78.94953840791004,16285,MNXM147825,572.9422345796398,13676,MNXM147827,493.9926961717298
40467,155.0,154.9996939357298,12237,MNXM162690,338.993002236,13676,MNXM147827,493.9926961717298
30200,157.01,157.0142468399099,15195,MNXM148877,243.01801189191002,2778,MNXM147829,400.0322587318199
37310,27.99,27.994914620000003,3559,MNXM25,116.01205576782002,27248,MNXM20,144.00697038782002
14984,-15.99,-15.994914620000003,14017,MNXM147842,163.084457896,15143,MNXM147851,147.089543276
14984,27.99,27.994914620000003,3559,MNXM25,116.01205576782002,27248,MNXM20,144.00697038782002
42998,-37.03,-37.02840582009,14017,MNXM147842,163.084457896,20169,MNXM147790,126.05605207591
33018,-3.02,-3.0229265160899956,589,MNXM127175,129.078978592,20169,MNXM147790,126.05605207591
7458,-15.99,-15.994914620000003,16028,MNXM147832,145.073893212,589,MNXM127175,129.078978592
23660,59.01,59.013852915910036,19953,MNXM153,179.03498228390998,10061,MNXM104997,238.04883519982002
16549,0.0,0.0,10061,MNXM104997,238.04883519982002,27029,MNXM147764,238.04883519982002
3144,45.0,44.99820285191004,3705,MNXM147813,193.05063234790998,27029,MNXM147764,238.04883519982002
20045,-15.99,-15.994914620000003,4934,MNXM147786,211.084457896,24802,MNXM59438,195.089543276
20045,27.99,27.994914620000003,3559,MNXM25,116.01205576782002,27248,MNXM20,144.00697038782002
3575,-31.99,-31.989829240000063,26058,MNXM148232,1043.5790648920001,19075,MNXM148233,1011.5892356520001
17732,15.99,15.994914619999918,26058,MNXM148232,1043.5790648920001,7173,MNXM51791,1059.573979512
9986,-152.05,-152.04545285209008,23494,MNXM2005,1019.5412101358199,25482,MNXM148083,867.4957572837299
43161,-77.95,-77.95177761781997,25482,MNXM148083,867.4957572837299,4136,MNXM42523,789.5439796659099
31393,34.01,34.006576463819954,26570,MNXM17482,302.006267152,14734,MNXM36017,336.01284361582
20152,448.06,448.06307879218,14734,MNXM36017,336.01284361582,7135,MNXM73025,784.075922408
12571,482.07,482.069655256,26570,MNXM17482,302.006267152,7135,MNXM73025,784.075922408
32978,261.22,261.22238912791,15736,MNXM17160,798.3515903840901,7173,MNXM51791,1059.573979512
28559,-16.05,-16.05456099208999,25569,MNXM1412,195.11280414009,836,MNXM147815,179.058243148
1029,14.99,14.987638167910006,836,MNXM147815,179.058243148,4676,MNXM8191,194.04588131591
27668,-18.01,-18.010564683999974,9709,MNXM147368,276.063388104,6010,MNXM64948,258.05282342000004
30358,14.02,14.015650063999999,9709,MNXM147368,276.063388104,25248,MNXM148272,290.079038168
32920,14.02,14.015650063999999,25248,MNXM148272,290.079038168,16052,MNXM55681,304.094688232
22359,2.02,2.015650064000056,3753,MNXM148214,336.040065816,9073,MNXM55680,338.05571588000004
31661,14.02,14.015650063999999,3753,MNXM148214,336.040065816,21601,MNXM48928,350.05571588
10568,2.02,2.015650063999999,21601,MNXM48928,350.05571588,11265,MNXM55679,352.071365944
33175,2.02,2.015650063999942,968,MNXM148567,941.2218683496399,12830,MNXM147641,943.2375184136398
42918,-12.97,-12.971988103910007,7250,MNXM26631,195.13905342791,19932,MNXM24581,182.167065324
22064,2.02,2.015650063999999,7528,MNXM148213,302.079038168,16052,MNXM55681,304.094688232
36238,14.02,14.015650063999999,7528,MNXM148213,302.079038168,2494,MNXM148195,316.094688232
7492,-2.02,-2.015650063999999,6738,MNXM149021,318.110338296,2494,MNXM148195,316.094688232
14973,2.02,2.015650063999942,13294,MNXM147642,969.25316847764,22645,MNXM2437,971.2688185416399
15736,2.02,2.015650063999942,21972,MNXM148563,969.25316847764,9504,MNXM2355,971.2688185416399
27727,-42.01,-42.010564684,22444,MNXM99992,252.208930136,21433,MNXM27699,210.198365452
34914,759.05,759.05480302564,21433,MNXM27699,210.198365452,13294,MNXM147642,969.25316847764
15716,759.05,759.0548030256399,6207,MNXM26742,212.21401551600002,9504,MNXM2355,971.2688185416399
12754,-42.01,-42.010564683999974,15596,MNXM99193,254.2245802,6207,MNXM26742,212.21401551600002
40512,-42.01,-42.010564683999974,2009,MNXM99804,254.2245802,3977,MNXM24053,212.21401551600002
6967,759.05,759.0548030256399,27407,MNXM24626,212.21401551600002,22645,MNXM2437,971.2688185416399
41889,-42.01,-42.010564683999974,13168,MNXM99288,254.2245802,27407,MNXM24626,212.21401551600002
6454,-18.01,-18.010564683999974,15203,MNXM147625,1015.29503328964,25931,MNXM147627,997.28446860564
15573,-2.02,-2.015650063999942,15203,MNXM147625,1015.29503328964,26756,MNXM146353,1013.27938322564
1641,-42.01,-42.010564683999974,16066,MNXM100228,256.240230264,20877,MNXM33011,214.22966558000002
14847,1.01,1.008373611909974,9812,MNXM149216,565.1947961919999,26241,MNXM148472,566.2031698039099
2326,-749.1,-749.1046442780001,1025,MNXM6324,852.1315872980001,14321,MNXM149105,103.02694302
32509,-15.99,-15.994914619999975,17398,MNXM148215,400.0674046079099,3096,MNXM147686,384.07248998790993
17690,-15.99,-15.994914619999975,19156,MNXM147850,416.0623192279099,17398,MNXM148215,400.0674046079099
28773,14.02,14.015650064000056,19156,MNXM147850,416.0623192279099,13534,MNXM147852,430.07796929190994
15350,136.13,136.12520051199994,13534,MNXM147852,430.07796929190994,26241,MNXM148472,566.2031698039099
15350,255.16,255.15657292017994,17234,MNXM100,311.04659688372993,26241,MNXM148472,566.2031698039099
22304,-16.98,-16.978930207999895,23781,MNXM147630,476.169584488,11969,MNXM147689,459.1906542800001
35762,18.01,18.010564683999974,23533,MNXM148211,458.159019804,23781,MNXM147630,476.169584488
5244,-15.99,-15.994914619999975,27067,MNXM148526,474.153934424,23533,MNXM148211,458.159019804
42229,-2.02,-2.015650063999999,4588,MNXM148525,476.169584488,27067,MNXM148526,474.153934424
9172,-42.01,-42.01056468400003,5463,MNXM149208,518.180149172,4588,MNXM148525,476.169584488
24773,175.02,175.02481152391033,27458,MNXM148106,1186.76715664182,25419,MNXM148105,1361.7919681657304
35868,175.02,175.02481152391022,5057,MNXM147980,1011.7423451179098,27458,MNXM148106,1186.76715664182
9191,2.02,2.015650063999999,15984,MNXM1060,162.05282342,13111,MNXM3776,164.068473484
26924,-14.99,-14.987638167910006,26633,MNXM1043,171.13905342791,4055,MNXM7260,156.15141526
34947,14.99,14.987638167910006,3553,MNXM11432,184.182715388,5176,MNXM402,199.17035355591
39515,-104.03,-104.026214748,10531,MNXM148100,290.01836956,23487,MNXM147605,185.992154812
34688,-2.02,-2.015650063999999,19963,MNXM148304,203.152143532,8993,MNXM148306,201.136493468
11353,14.02,14.01565006399997,7239,MNXM147890,220.08479224400003,13910,MNXM147393,234.100442308
34176,-15.99,-15.994914620000003,19963,MNXM148304,203.152143532,5388,MNXM29230,187.157228912
36265,14.02,14.015650063999999,24574,MNXM148522,358.20238195590997,15428,MNXM149041,372.21803201990997
31452,18.01,18.010564683999974,8583,MNXM148244,433.225308472,10333,MNXM149046,451.23587315599997
29325,2.02,2.015650063999942,20185,MNXM443,925.1177972056402,22073,MNXM146400,927.1334472696401
8826,-18.01,-18.010564683999974,3285,MNXM148097,740.5743609120001,7344,MNXM148357,722.5637962280001
20010,18.01,18.010564684000087,24310,MNXM147440,704.553231544,7344,MNXM148357,722.5637962280001
42400,36.02,36.02112936800006,24310,MNXM147440,704.553231544,3285,MNXM148097,740.5743609120001
19263,3.02,3.0229265160899956,16231,MNXM148684,176.07170213991,5296,MNXM54068,179.094628656
2497,14.02,14.015650063999999,5000,MNXM146256,211.084457896,13724,MNXM147841,225.10010796
8044,-77.95,-77.95177761781997,12102,MNXM149092,566.2189413981798,12573,MNXM5195,488.26716378035985
29879,-77.95,-77.95177761781997,2614,MNXM149093,566.2422022622699,15094,MNXM4629,488.2904246444499
6816,-77.95,-77.95177761781991,15077,MNXM149206,550.2472876422698,11044,MNXM95926,472.2955100244499
20810,82.99,82.98815987826993,3179,MNXM104489,451.2642131439999,21177,MNXM149028,534.2523730222698
27322,82.99,82.98815987826993,11793,MNXM102801,552.3118916079999,6144,MNXM148947,635.3000514862698
26981,-81.98,-81.98088342618018,7791,MNXM148881,667.2666198621799,23882,MNXM94423,585.2857364359998
40825,-15.99,-15.994914619999975,5921,MNXM147752,371.209658408,20321,MNXM148466,355.214743788
412,-15.99,-15.994914619999975,15675,MNXM147749,387.20457302799997,5921,MNXM147752,371.209658408
10414,-15.99,-15.994914619999975,3943,MNXM147751,403.19948764799994,15675,MNXM147749,387.20457302799997
27781,2.04,2.03891092808999,17200,MNXM146078,235.04594089191002,4441,MNXM146993,237.08485182
25088,-304.03,-304.0340099019098,11814,MNXM148163,541.1188617219099,4441,MNXM146993,237.08485182
2249,-5.74,-5.736455371819943,7537,MNXM1556,558.1259348599099,6417,MNXM147746,552.3894794880899
2249,158.12,158.11755517209002,18990,MNXM7854,394.2719243159999,6417,MNXM147746,552.3894794880899
2249,-159.12,-159.12483162418,7537,MNXM1556,558.1259348599099,17302,MNXM152,399.0011032357299
2249,4.73,4.729178919729975,18990,MNXM7854,394.2719243159999,17302,MNXM152,399.0011032357299
10106,-15.99,-15.994914620000031,24108,MNXM147747,568.38439410809,6417,MNXM147746,552.3894794880899
10193,-15.99,-15.994914620000031,5910,MNXM147748,584.37930872809,24108,MNXM147747,568.38439410809
14182,-2.02,-2.015650064000056,5910,MNXM147748,584.37930872809,16839,MNXM81106,582.3636586640899
13645,-15.99,-15.994914620000031,16648,MNXM147710,941.1127118256402,20185,MNXM443,925.1177972056402
13645,27.99,27.994914620000003,3559,MNXM25,116.01205576782002,27248,MNXM20,144.00697038782002
15758,763.09,763.0861031536401,15172,MNXM8593,178.026608672,16648,MNXM147710,941.1127118256402
14676,0.0,0.0,508,MNXM10,663.1102189638201,25926,MNXM162614,663.1102189638201
2781,0.0,0.0,508,MNXM10,663.1102189638201,4198,MNXM162611,663.1102189638201
36283,-144.02,-144.02222652782018,26011,MNXM168842,709.1774085559101,1064,MNXM24447,565.1551820280899
37189,-161.02,-161.02441759991018,16163,MNXM168841,726.1795996280001,1064,MNXM24447,565.1551820280899
37189,198.94,198.93819757764004,16163,MNXM168841,726.1795996280001,20185,MNXM443,925.1177972056402
4328,2.02,2.015650063999999,20381,MNXM11312,270.23475096,21577,MNXM97168,272.250401024
42208,15.99,15.994914620000031,20381,MNXM11312,270.23475096,18876,MNXM53319,286.22966558
40606,209.99,209.99403635382,26998,MNXM828,108.057514876,16170,MNXM166417,318.05155122982
37787,0.0,0.0,18434,MNXM1184,228.00460103782,20079,MNXM43802,228.00460103782
23171,15.99,15.994914620000003,14820,MNXM4534,148.052429496,15079,MNXM4498,164.047344116
3327,-30.98,-30.98255278791001,994,MNXM163951,195.02989690391001,15079,MNXM4498,164.047344116
15117,0.0,0.0,994,MNXM163951,195.02989690391001,23669,MNXM164134,195.02989690391001
21710,2.02,2.015650063999999,4479,MNXM163757,193.01424683991002,23669,MNXM164134,195.02989690391001
21509,-2.02,-2.015650063999999,4372,MNXM167076,195.02989690391001,4479,MNXM163757,193.01424683991002
10105,14.99,14.987638167910006,4479,MNXM163757,193.01424683991002,9825,MNXM167075,208.00188500782002
39882,-30.98,-30.98255278791001,31,MNXM163952,195.02989690391001,15079,MNXM4498,164.047344116
42203,0.0,0.0,31,MNXM163952,195.02989690391001,18599,MNXM164131,195.02989690391001
21631,2.02,2.015650063999999,13261,MNXM163829,193.01424683991002,18599,MNXM164131,195.02989690391001
34965,-2.02,-2.015650063999999,11318,MNXM168016,195.02989690391001,13261,MNXM163829,193.01424683991002
32729,14.99,14.987638167910006,13261,MNXM163829,193.01424683991002,4027,MNXM168015,208.00188500782002
22275,-15.99,-15.994914620000003,20241,MNXM163956,182.0579088,14183,MNXM164253,166.06299418
22725,66.05,66.04585303217999,3559,MNXM25,116.01205576782002,20241,MNXM163956,182.0579088
22725,2.02,2.015650063999999,23474,MNXM165164,180.042258736,20241,MNXM163956,182.0579088
22725,27.99,27.994914620000003,3559,MNXM25,116.01205576782002,27248,MNXM20,144.00697038782002
2720,-15.99,-15.994914620000003,2953,MNXM164022,196.037173356,23474,MNXM165164,180.042258736
25021,3.02,3.0229265160899956,20339,MNXM165165,193.01424683991002,2953,MNXM164022,196.037173356
25302,-15.99,-15.994914620000003,6466,MNXM165163,209.00916145991002,20339,MNXM165165,193.01424683991002
23899,-2.02,-2.015650063999999,6466,MNXM165163,209.00916145991002,4110,MNXM4109,206.99351139591002
9325,26.99,26.986541008089972,22111,MNXM168939,197.00916145991002,2115,MNXM168940,223.995702468
37392,95.0,94.99859677590996,24063,MNXM164832,356.12598835999995,7654,MNXM164198,451.1245851359099
28604,-18.01,-18.010564683999974,24063,MNXM164832,356.12598835999995,434,MNXM167936,338.115423676
2498,-15.99,-15.994914619999975,14048,MNXM147245,285.24351849591,13396,MNXM33453,269.24860387591
3031,-15.99,-15.994914620000031,5453,MNXM165039,802.6263964840001,12553,MNXM50786,786.6314818640001
34420,78.95,78.94953840791004,5453,MNXM165039,802.6263964840001,7651,MNXM82998,881.5759348919102
25019,14.02,14.015650063999999,18672,MNXM164376,260.06847348400004,18311,MNXM164777,274.08412354800004
17429,14.02,14.015650063999999,18311,MNXM164777,274.08412354800004,3047,MNXM163701,288.09977361200004
4184,-15.99,-15.994914619999975,23087,MNXM164398,304.094688232,3047,MNXM163701,288.09977361200004
40789,-15.99,-15.994914619999975,27244,MNXM164397,320.089602852,23087,MNXM164398,304.094688232
5091,0.0,0.0,27244,MNXM164397,320.089602852,4898,MNXM163700,320.089602852
27292,0.0,0.0,4898,MNXM163700,320.089602852,24531,MNXM166708,320.089602852
15513,-2.02,-2.015650063999999,4898,MNXM163700,320.089602852,26145,MNXM166709,318.073952788
42683,1.01,1.0072764520899682,23197,MNXM163699,333.06159095591,18007,MNXM164399,334.06886740799996
35209,-2.02,-2.015650064000056,12553,MNXM50786,786.6314818640001,6467,MNXM19280,784.6158318
14019,42.98,42.98255278791001,15096,MNXM163967,177.01508132809,14015,MNXM164286,219.997634116
7813,42.01,42.010564684,17608,MNXM163358,173.992154812,13966,MNXM164738,216.002719496
29622,-15.99,-15.994914620000031,5408,MNXM164388,340.058302724,20851,MNXM165078,324.06338810399996
15413,-15.99,-15.994914619999975,25309,MNXM164373,352.0230143758199,8248,MNXM164383,336.02809975581994
10302,-4.03,-4.030202968180049,5408,MNXM164388,340.058302724,8248,MNXM164383,336.02809975581994
41802,-15.02,-15.022926516090081,12694,MNXM165023,367.04594089191,25309,MNXM164373,352.0230143758199
32034,15.02,15.022926516089967,12694,MNXM165023,367.04594089191,7761,MNXM44271,382.06886740799996
