EC-Number	Pfam-Domain	Confidence-Score	Type	In-InterPro
2.8.3.13	PF02515	0.1403588889	GOLD	No
2.8.3.10	PF04223	0.6011101111	GOLD	Yes
2.8.3.16	PF02515	0.6994803889	GOLD	No
2.8.3.17	PF02515	0.0871602222	SILVER	No
2.8.3.15	PF02515	0.1239961667	GOLD	No
2.4.1.264	PF13692	0.0496903889	GOLD	No
2.4.1.265	PF03155	0.4915937222	GOLD	No
2.4.1.266	PF00535	0.0902867944	SILVER	No
2.8.3.19	PF02515	0.1321704444	GOLD	No
2.4.1.260	PF03901	0.4076661111	GOLD	No
2.4.1.260	PF11720	0.20998	SILVER	No
2.4.1.261	PF03901	0.3445411111	GOLD	No
2.4.1.263	PF00201	0.0426091667	SILVER	No
2.4.1.263	PF01593	0.0489139444	GOLD	No
5.4.99.26	PF00849	0.1917887778	GOLD	No
5.4.99.26	PF04287	0.1787404556	SILVER	No
5.4.99.27	PF01142	0.9811704444	GOLD	Yes
5.4.99.24	PF00849	0.2693075	GOLD	No
5.4.99.24	PF01479	0.1450782667	GOLD	No
5.4.99.25	PF09142	0.2896352222	GOLD	Yes
5.4.99.25	PF09157	0.567185	GOLD	Yes
5.4.99.25	PF01472	0.0942550278	SILVER	No
5.4.99.25	PF01509	0.9742678333	GOLD	Yes
5.4.99.25	PF08068	0.2639562444	GOLD	No
5.4.99.22	PF00849	0.2460747778	GOLD	No
5.4.99.22	PF01479	0.1215893	GOLD	No
5.4.99.23	PF00849	0.2954069444	GOLD	No
5.4.99.23	PF01479	0.1198458389	GOLD	No
5.4.99.20	PF00849	0.21200085	GOLD	No
5.4.99.21	PF00849	0.0833008167	SILVER	No
5.4.99.21	PF01479	0.0470359111	SILVER	No
5.4.99.28	PF00849	0.2162649444	GOLD	No
5.4.99.29	PF00849	0.1936051667	GOLD	No
1.1.1.361	PF02894	0.0686230444	SILVER	No
1.1.1.361	PF01408	0.0604201167	SILVER	No
3.1.25.1	PF03013	0.6608015	GOLD	No
2.1.1.17	PF04191	0.8883483333	GOLD	Yes
3.2.2.29	PF03167	0.0643567778	SILVER	No
2.1.1.15	PF08241	0.0569988889	SILVER	No
2.1.1.14	PF01717	0.9933535	GOLD	Yes
2.1.1.14	PF08267	0.9732973889	GOLD	Yes
2.1.1.13	PF00809	0.3369136111	GOLD	No
2.1.1.13	PF02607	0.6461774444	GOLD	No
2.1.1.13	PF02574	0.3941895	GOLD	No
2.1.1.13	PF02965	0.6349272778	GOLD	Yes
2.1.1.13	PF02310	0.3688027222	GOLD	No
2.1.1.11	PF07109	0.6634921667	GOLD	Yes
3.2.2.28	PF03167	0.2203006111	GOLD	No
5.1.3.18	PF01370	0.0754878444	GOLD	No
2.4.2.14	PF00156	0.2865368333	GOLD	No
2.4.2.14	PF00310	0.323142	GOLD	No
2.4.2.14	PF13537	0.3969363778	GOLD	No
5.1.3.14	PF02350	0.5147875	GOLD	No
5.1.3.15	PF01263	0.2828749444	GOLD	No
3.2.1.155	PF00734	0.075521	SILVER	No
5.1.3.17	PF06662	0.6666666667	GOLD	Yes
5.1.3.10	PF01370	0.0419644056	SILVER	No
5.1.3.13	PF04321	0.1014153722	SILVER	No
5.1.3.13	PF00908	0.7629377222	GOLD	No
5.3.1.25	PF02952	0.9600575556	GOLD	Yes
5.3.1.25	PF07881	0.9780870556	GOLD	Yes
5.3.1.25	PF07882	0.9797882778	GOLD	Yes
5.3.1.24	PF00697	0.9664881111	GOLD	Yes
5.3.1.24	PF00218	0.0822633378	SILVER	No
5.3.1.27	PF01380	0.1002762778	GOLD	No
3.4.21.86	PF12032	0.5859846111	GOLD	No
3.4.21.81	PF02983	0.3600337222	GOLD	No
3.4.21.80	PF02983	0.3392685	GOLD	No
3.4.21.83	PF02897	0.2998568889	GOLD	No
3.4.21.83	PF00326	0.1310715556	GOLD	No
3.2.2.24	PF03747	0.2506098889	SILVER	No
3.4.21.89	PF10502	0.4380567222	GOLD	No
3.4.21.89	PF00717	0.6246911111	GOLD	No
3.4.21.88	PF00717	0.7173600556	GOLD	No
3.4.21.88	PF01726	0.9759723333	GOLD	Yes
2.8.2.29	PF00685	0.0895361111	GOLD	No
4.2.3.16	PF01397	0.08342425	SILVER	No
4.2.3.16	PF03936	0.0800176667	GOLD	No
2.1.3.10	PF06833	0.4091022222	GOLD	No
2.1.3.12	PF02543	0.4218501667	GOLD	No
2.8.2.20	PF13469	0.0453609444	GOLD	No
2.8.2.20	PF00685	0.051045	SILVER	No
2.8.2.20	PF03567	0.118445	SILVER	No
2.8.2.21	PF00685	0.1266227778	GOLD	No
2.8.2.22	PF05935	0.9867607222	GOLD	No
2.8.2.23	PF00685	0.2260416111	GOLD	No
2.8.2.25	PF00685	0.0633116667	SILVER	No
2.8.2.27	PF00685	0.0633116667	SILVER	No
5.3.1.26	PF02502	0.8819463889	GOLD	Yes
1.5.1.38	PF00881	0.0527376333	SILVER	No
1.5.1.38	PF03358	0.1237252222	GOLD	No
1.5.1.39	PF00881	0.0637993722	SILVER	No
1.5.1.39	PF03358	0.0739938333	GOLD	No
3.4.18.1	PF00112	0.1252490556	GOLD	No
1.5.1.34	PF00106	0.0578055044	SILVER	No
1.5.1.34	PF00881	0.094054	SILVER	No
1.5.1.36	PF08028	0.0925927778	GOLD	No
1.5.1.36	PF01613	0.2639443333	SILVER	No
1.5.1.37	PF01613	0.0904212556	SILVER	No
1.5.1.30	PF01613	0.0941580556	SILVER	No
4.2.1.47	PF01370	0.3115029444	GOLD	No
4.2.1.46	PF01370	0.3986349444	GOLD	No
4.2.1.45	PF01370	0.0516958333	SILVER	No
3.4.21.19	PF00089	0.0468980167	SILVER	No
4.2.1.41	PF00701	0.3019618889	GOLD	No
4.2.1.40	PF02746	0.069978595	SILVER	No
4.2.1.40	PF01188	0.1771637778	GOLD	No
2.1.1.175	PF01596	0.1146022222	GOLD	No
4.2.3.57	PF01397	0.0559772222	GOLD	No
4.2.3.57	PF03936	0.0519188333	GOLD	No
4.2.1.49	PF01175	0.9994831667	GOLD	Yes
2.1.1.174	PF05175	0.4635961111	SILVER	No
4.1.99.13	PF00875	0.1602715278	SILVER	No
4.1.99.13	PF04244	0.3367875	SILVER	No
4.1.99.13	PF03441	0.2316857556	SILVER	No
4.2.3.130	PF10776	0.6111111111	GOLD	No
4.1.99.12	PF00926	0.9848305	GOLD	Yes
4.1.99.12	PF00925	0.4223136111	GOLD	No
4.1.99.11	PF01228	0.1210989444	SILVER	No
4.1.99.11	PF02901	0.1202291778	SILVER	No
4.1.99.11	PF08201	0.4569866111	GOLD	No
5.4.1.2	PF02570	0.0850915	GOLD	No
4.1.99.17	PF01964	0.9961902222	GOLD	Yes
4.1.99.17	PF13667	0.8276796111	GOLD	Yes
5.3.1.28	PF13580	0.7843076667	GOLD	No
2.4.1.58	PF01501	0.1937529444	GOLD	No
2.4.1.58	PF08437	0.4207664444	GOLD	No
2.3.1.174	PF02803	0.0903211667	GOLD	No
2.3.1.174	PF00108	0.0900525	GOLD	No
2.3.1.174	PF14535	0.1388888889	GOLD	No
2.4.1.56	PF01075	0.3972675111	GOLD	No
2.4.1.57	PF00534	0.1050575	GOLD	No
2.4.1.57	PF13439	0.4018731667	GOLD	No
2.4.1.50	PF01755	0.5536281667	GOLD	No
2.4.1.52	PF00534	0.0416461667	SILVER	No
2.4.1.52	PF09318	0.5959798333	GOLD	No
3.4.22.53	PF00648	0.3777733333	GOLD	No
3.4.22.53	PF01067	0.3971008889	GOLD	No
3.4.22.52	PF00648	0.3657133889	GOLD	No
3.4.22.52	PF13405	0.2535723889	GOLD	No
3.4.22.52	PF01067	0.3453921111	GOLD	No
3.5.1.52	PF01841	0.2127699167	SILVER	No
3.5.1.52	PF09409	0.335904	GOLD	No
3.5.1.52	PF03835	0.3962276667	GOLD	No
3.5.1.52	PF12222	0.1525151667	SILVER	No
3.5.1.52	PF04721	0.3403918333	GOLD	Yes
3.5.1.52	PF09112	0.1633407778	SILVER	No
3.5.1.52	PF09113	0.1633407778	SILVER	No
3.5.1.53	PF04371	0.0418765556	GOLD	No
3.5.1.53	PF00795	0.1150815556	GOLD	No
3.5.1.54	PF01425	0.070436	GOLD	No
3.5.1.54	PF02785	0.0822868722	GOLD	No
3.5.1.54	PF02682	0.3956425556	GOLD	No
3.5.1.54	PF00364	0.05439855	GOLD	No
3.5.1.54	PF02626	0.4133182222	GOLD	No
3.5.1.59	PF00857	0.0990635	SILVER	No
2.4.1.101	PF03071	0.6640196111	GOLD	No
2.3.1.204	PF03099	0.1900342444	SILVER	No
2.2.1.2	PF13202	0.0531461478	SILVER	No
2.2.1.2	PF00923	0.998981	GOLD	Yes
2.4.1.102	PF02485	0.4637875	GOLD	No
3.4.24.46	PF01421	0.3551546667	SILVER	No
2.2.1.5	PF00676	0.1700583278	GOLD	No
2.2.1.5	PF02779	0.1019296556	GOLD	No
2.2.1.5	PF00198	0.16630005	SILVER	No
2.2.1.6	PF00205	0.6383380556	GOLD	No
2.2.1.6	PF02775	0.4745198333	GOLD	No
2.2.1.6	PF02776	0.4852246111	GOLD	No
2.2.1.6	PF10369	0.3716031111	GOLD	Yes
2.2.1.6	PF01842	0.0495084519	SILVER	No
2.2.1.7	PF02780	0.7675962222	GOLD	No
2.2.1.7	PF13292	0.995	GOLD	Yes
2.2.1.7	PF02779	0.7243971111	GOLD	No
2.1.1.287	PF05148	0.5555555556	GOLD	No
2.2.1.9	PF02775	0.5236440111	GOLD	No
2.2.1.9	PF02776	0.6437833333	GOLD	No
2.1.1.285	PF05711	0.3099653333	SILVER	No
3.4.24.49	PF08516	0.2721411667	SILVER	No
3.4.24.49	PF01562	0.1158411111	SILVER	No
3.4.24.49	PF01421	0.1194523333	SILVER	No
3.4.24.49	PF00200	0.1552883889	SILVER	No
2.1.1.282	PF02676	0.9444444444	GOLD	Yes
2.1.1.280	PF02574	0.1212322222	GOLD	No
3.4.22.32	PF00112	0.0561194444	SILVER	No
2.3.1.28	PF00302	0.9935251111	GOLD	Yes
2.3.1.29	PF00155	0.1762895056	GOLD	No
1.1.99.18	PF00732	0.0658417222	SILVER	No
1.1.99.18	PF05199	0.0610317056	SILVER	No
2.4.1.210	PF00201	0.0510911667	SILVER	No
2.3.1.24	PF08390	0.3868316667	GOLD	No
2.3.1.24	PF03798	0.6094012778	GOLD	No
2.3.1.24	PF00046	0.3265808722	SILVER	No
2.3.1.26	PF03062	0.4161468333	GOLD	No
3.6.3.36	PF00005	0.1613635	GOLD	No
2.3.1.20	PF03007	0.681174	GOLD	Yes
2.3.1.20	PF06974	0.3920708889	GOLD	Yes
2.3.1.20	PF03982	0.230162	GOLD	No
2.3.1.20	PF03062	0.1020506667	GOLD	No
2.3.1.20	PF00756	0.1812555256	SILVER	No
2.3.1.21	PF00755	0.4535641667	GOLD	No
3.6.3.33	PF00005	0.1128775389	GOLD	No
1.1.99.11	PF00732	0.0526825222	SILVER	No
1.1.99.11	PF05199	0.0516234111	SILVER	No
1.14.14.8	PF11794	0.1964183333	SILVER	No
1.14.14.8	PF03241	0.1964183333	SILVER	No
2.4.1.212	PF00535	0.1323726111	GOLD	No
2.4.1.212	PF10394	0.0472920556	GOLD	No
2.4.1.215	PF00201	0.0797987778	GOLD	No
2.2.1.10	PF01791	0.2262994833	GOLD	No
4.4.1.24	PF04295	0.2895480222	GOLD	No
4.4.1.24	PF08666	0.1026155278	SILVER	No
5.2.1.12	PF07298	0.5555555556	GOLD	No
4.1.3.1	PF00463	0.6266723889	GOLD	Yes
2.4.1.234	PF00201	0.0426091667	SILVER	No
3.1.7.11	PF01397	0.0559772222	GOLD	No
3.1.7.11	PF03936	0.0519188333	GOLD	No
3.1.2.21	PF12590	0.5555555556	GOLD	No
3.1.2.21	PF01643	0.3527313	SILVER	No
6.1.1.13	PF13193	0.2401878889	GOLD	No
6.1.1.13	PF00550	0.4110085556	GOLD	No
6.1.1.13	PF00501	0.2154255556	GOLD	No
3.5.2.5	PF09349	0.0809769333	SILVER	No
3.5.2.5	PF07969	0.086100635	SILVER	No
6.1.1.11	PF00587	0.5414999444	GOLD	No
6.1.1.11	PF02403	0.9756253333	GOLD	Yes
6.1.1.10	PF01588	0.5434095333	SILVER	No
6.1.1.10	PF09334	0.7946040556	GOLD	No
6.1.1.10	PF08264	0.2277816667	GOLD	No
6.1.1.17	PF03950	0.1333162944	SILVER	No
6.1.1.17	PF00749	0.8636935	GOLD	No
6.1.1.15	PF03129	0.568731	GOLD	No
6.1.1.15	PF04073	0.7633305556	GOLD	Yes
6.1.1.15	PF00587	0.5556950556	GOLD	No
6.1.1.15	PF09181	0.0810228667	SILVER	Yes
6.1.1.15	PF09180	0.4840183333	GOLD	Yes
6.1.1.14	PF03129	0.1257048889	GOLD	No
6.1.1.14	PF02091	0.6098932222	GOLD	Yes
6.1.1.14	PF02092	0.6272571667	GOLD	Yes
6.1.1.14	PF05746	0.2858550556	GOLD	No
6.1.1.14	PF00587	0.1227685556	GOLD	No
6.1.1.14	PF00458	0.0508491722	GOLD	No
2.4.2.37	PF07357	0.6106037222	GOLD	No
2.4.2.36	PF00698	0.0400937778	GOLD	No
2.4.2.36	PF02763	0.4389362222	GOLD	No
2.4.2.36	PF02764	0.4376867778	GOLD	No
2.4.2.36	PF08354	0.1242261111	GOLD	No
2.4.2.36	PF09009	0.4660763889	GOLD	No
2.4.2.36	PF01324	0.4376867778	GOLD	No
2.4.2.36	PF01575	0.0592222222	GOLD	No
2.4.2.36	PF09102	0.4410126667	GOLD	No
2.4.2.36	PF09101	0.4410126667	GOLD	No
2.4.2.36	PF01375	0.0576694444	GOLD	No
6.1.1.19	PF03485	0.9771792222	GOLD	Yes
6.1.1.19	PF05746	0.8389251667	GOLD	No
6.1.1.19	PF00750	0.993123	GOLD	Yes
3.1.2.23	PF03061	0.2126843333	GOLD	No
2.4.2.31	PF03496	0.3331399444	GOLD	No
2.4.2.31	PF01129	0.8297086667	GOLD	Yes
2.4.2.31	PF04233	0.1223816667	SILVER	No
2.4.2.31	PF01375	0.10499	SILVER	No
2.4.2.30	PF12796	0.0602102	GOLD	No
2.4.2.30	PF07647	0.0762117667	GOLD	No
2.4.2.30	PF08487	0.0894905556	SILVER	No
2.4.2.30	PF00533	0.0484325944	SILVER	No
2.4.2.30	PF02825	0.1323945556	SILVER	No
2.4.2.30	PF00645	0.2820337222	GOLD	No
2.4.2.30	PF00644	0.6330862222	GOLD	No
2.4.2.30	PF00642	0.0617283333	GOLD	No
2.4.2.30	PF08063	0.3423210556	GOLD	Yes
2.4.2.30	PF05406	0.4177975	GOLD	Yes
2.4.2.30	PF02037	0.0585605556	GOLD	No
2.4.2.30	PF01661	0.0491618889	GOLD	No
2.4.2.30	PF02877	0.4338390556	GOLD	Yes
6.1.1.9	PF14159	0.0484447667	SILVER	No
6.1.1.9	PF08264	0.4614961111	GOLD	No
6.1.1.9	PF10458	0.8802464444	GOLD	Yes
6.1.1.9	PF00133	0.4909627778	GOLD	No
3.2.1.182	PF00232	0.1256036111	GOLD	No
6.1.1.7	PF01411	0.9853433333	GOLD	Yes
6.1.1.7	PF07973	0.7190992222	GOLD	No
6.1.1.7	PF02272	0.8860706667	GOLD	Yes
6.1.1.6	PF00152	0.5889919444	GOLD	No
6.1.1.6	PF09924	0.1416629333	GOLD	No
6.1.1.6	PF14229	0.0925660556	GOLD	Yes
6.1.1.6	PF01336	0.5258206167	GOLD	No
6.1.1.6	PF01921	0.348398	GOLD	No
6.1.1.6	PF13619	0.07417835	GOLD	No
6.1.1.5	PF06827	0.4795884222	SILVER	No
6.1.1.5	PF00133	0.5788031111	GOLD	No
6.1.1.5	PF08264	0.5246498889	GOLD	No
6.1.1.4	PF08264	0.5558419444	GOLD	No
6.1.1.4	PF09334	0.3881254278	GOLD	No
6.1.1.4	PF13603	0.9359591667	GOLD	Yes
6.1.1.4	PF00133	0.6105916111	GOLD	No
6.1.1.3	PF03129	0.5293535556	GOLD	No
6.1.1.3	PF08915	0.2521706111	GOLD	Yes
6.1.1.3	PF07973	0.5962378889	GOLD	No
6.1.1.3	PF00587	0.5182807778	GOLD	No
6.1.1.3	PF02824	0.7357673333	GOLD	Yes
6.1.1.2	PF00579	0.5670742778	GOLD	No
6.1.1.2	PF00458	0.0683398889	GOLD	No
6.1.1.1	PF00579	0.8109522778	GOLD	No
6.1.1.1	PF01479	0.6248981222	SILVER	No
3.4.21.118	PF00089	0.0525071389	SILVER	No
1.7.6.1	PF02087	0.5940455556	GOLD	No
3.6.3.1	PF02308	0.0585706944	GOLD	No
3.6.3.1	PF00122	0.4452138333	GOLD	No
3.6.3.1	PF00702	0.1405365444	GOLD	No
3.6.3.7	PF00690	0.0793917278	GOLD	No
3.6.3.7	PF00702	0.05432625	GOLD	No
3.6.3.7	PF00689	0.0880088667	GOLD	No
3.6.3.7	PF00122	0.0541941944	GOLD	No
3.6.3.6	PF00690	0.2573385556	GOLD	No
3.6.3.6	PF00122	0.1858469444	GOLD	No
3.6.3.6	PF00702	0.1782750556	GOLD	No
3.6.3.5	PF00403	0.1447927222	GOLD	No
3.6.3.5	PF00122	0.1170158333	SILVER	No
3.6.3.5	PF00702	0.11571335	SILVER	No
3.6.3.4	PF00122	0.1477587222	GOLD	No
3.6.3.4	PF00403	0.2467768889	GOLD	No
3.6.3.4	PF04945	0.0918484444	SILVER	No
3.6.3.4	PF00702	0.1457153889	GOLD	No
3.4.21.110	PF02225	0.2519137556	GOLD	No
3.4.21.110	PF00082	0.1578992278	GOLD	No
3.4.21.110	PF13585	0.0555555556	GOLD	No
3.4.21.110	PF06280	0.5015519444	GOLD	No
3.4.21.111	PF00082	0.0782465833	SILVER	No
3.4.21.111	PF05922	0.151501	SILVER	No
3.6.3.9	PF00690	0.2832967722	GOLD	No
3.6.3.9	PF00122	0.1950758222	GOLD	No
3.6.3.9	PF00702	0.1921390611	GOLD	No
3.6.3.9	PF00689	0.312351	GOLD	No
3.4.21.113	PF12387	0.5555555556	GOLD	Yes
3.4.21.113	PF05550	0.5555555556	GOLD	Yes
3.4.21.113	PF05578	0.5934441111	GOLD	Yes
3.4.21.113	PF07652	0.1590456667	GOLD	No
3.4.21.113	PF00680	0.0550982778	GOLD	No
3.4.21.113	PF00998	0.1707646278	GOLD	No
3.4.21.113	PF00910	0.0448043333	GOLD	No
3.4.21.113	PF00863	0.0439205	GOLD	No
3.4.21.113	PF08440	0.0453609444	GOLD	No
3.4.21.113	PF00271	0.0429075	GOLD	Yes
3.4.21.113	PF11889	0.5555555556	GOLD	Yes
3.4.21.113	PF03510	0.0585605556	GOLD	No
3.4.21.116	PF05580	0.6111111111	GOLD	No
3.4.21.116	PF00595	0.0769649667	SILVER	No
3.4.21.117	PF00089	0.0447049333	GOLD	No
3.5.2.9	PF01968	0.5001751111	GOLD	No
3.5.2.9	PF02538	0.5252290556	GOLD	No
3.5.2.9	PF05378	0.5004055	GOLD	No
3.4.21.75	PF01483	0.3907631111	GOLD	No
3.4.21.75	PF00082	0.1960595111	GOLD	No
6.4.1.8	PF01968	0.1802075278	GOLD	No
6.4.1.8	PF08882	0.1982189	SILVER	No
6.4.1.8	PF05378	0.1802284278	GOLD	No
6.4.1.8	PF02538	0.09531635	SILVER	No
2.7.1.148	PF08544	0.6190767222	GOLD	No
2.7.1.148	PF00288	0.6555206111	GOLD	No
2.7.1.149	PF01504	0.3569546667	GOLD	No
2.7.1.146	PF04587	0.7124318889	GOLD	No
2.7.1.147	PF04587	0.7150658889	GOLD	No
2.7.1.144	PF08013	0.0413895	SILVER	No
2.7.1.144	PF00294	0.5024908	GOLD	No
2.7.1.145	PF01712	0.1598247778	SILVER	No
6.4.1.6	PF01968	0.1088374444	SILVER	No
6.4.1.6	PF05378	0.1087433333	SILVER	No
6.4.1.6	PF02538	0.1197839444	SILVER	No
6.4.1.6	PF08882	0.2574465	SILVER	No
2.7.1.140	PF03770	0.212736	GOLD	No
2.7.1.141	PF05379	0.0555555556	GOLD	No
5.3.99.2	PF00043	0.0476223389	GOLD	No
5.3.99.2	PF00061	0.5100891667	SILVER	No
5.3.99.2	PF02798	0.0558842389	GOLD	No
4.2.1.44	PF01261	0.2586677889	SILVER	No
3.6.3.30	PF08402	0.3059092222	GOLD	No
3.6.3.30	PF00005	0.1782052389	GOLD	No
2.6.1.76	PF00202	0.1050927778	GOLD	No
4.2.1.42	PF08666	0.2487291667	GOLD	No
4.2.1.42	PF04295	0.3286837778	GOLD	No
3.2.1.181	PF00722	0.0691092778	SILVER	No
1.1.1.251	PF08240	0.0430157222	SILVER	No
1.1.1.251	PF00107	0.0423394444	SILVER	No
1.1.1.255	PF00107	0.0760665556	GOLD	No
1.1.1.255	PF08240	0.076339	GOLD	No
4.2.1.119	PF02036	0.1615353111	SILVER	No
4.2.1.119	PF01575	0.4347757778	GOLD	No
4.2.1.119	PF00106	0.060027195	SILVER	No
1.13.11.29	PF02900	0.2371931111	SILVER	No
1.13.11.27	PF00903	0.3985337222	GOLD	No
1.13.11.27	PF12681	0.0987337611	SILVER	No
1.13.11.24	PF07883	0.0644479222	SILVER	No
1.13.11.24	PF02678	0.6144516111	GOLD	No
1.13.11.24	PF05726	0.4405401667	GOLD	No
1.13.11.20	PF05995	0.5676502778	GOLD	Yes
1.13.11.20	PF07847	0.2381922222	GOLD	No
1.2.1.59	PF00044	0.326414	GOLD	No
1.2.1.59	PF02800	0.3315601667	GOLD	No
1.2.1.58	PF01558	0.0504665222	SILVER	No
1.2.1.58	PF01855	0.0496475389	SILVER	No
1.2.1.58	PF13247	0.08955085	SILVER	No
1.2.1.58	PF12837	0.2484522222	SILVER	No
2.1.1.203	PF01189	0.141497	GOLD	No
2.5.1.121	PF11468	0.2484522222	SILVER	No
1.2.1.51	PF00258	0.0757293389	GOLD	No
1.2.1.51	PF02775	0.0466937778	GOLD	No
1.2.1.51	PF01855	0.1587129611	GOLD	No
1.2.1.51	PF00175	0.0433290056	GOLD	No
1.2.1.51	PF12838	0.0480264389	GOLD	No
1.2.1.51	PF10371	0.4731311667	GOLD	No
1.2.1.51	PF01558	0.1578297333	GOLD	No
1.2.1.51	PF00667	0.0774345167	SILVER	No
1.2.1.50	PF05893	0.9383817222	GOLD	Yes
3.2.1.158	PF03422	0.2179066667	GOLD	No
2.6.1.96	PF00202	0.0642517333	GOLD	No
4.1.2.49	PF01212	0.0739296111	SILVER	No
4.1.2.48	PF01212	0.4802366667	GOLD	No
2.6.1.97	PF14810	0.1396344444	SILVER	No
4.1.2.43	PF00215	0.1416646444	SILVER	No
4.1.2.43	PF08714	0.4120222778	GOLD	Yes
2.3.1.19	PF01515	0.1630068333	GOLD	No
4.1.2.41	PF00378	0.0477029889	SILVER	No
4.1.2.40	PF01116	0.4530416444	SILVER	No
4.1.2.40	PF01791	0.2372339667	GOLD	No
2.7.7.59	PF08335	0.4299956667	GOLD	No
2.7.7.59	PF01909	0.4089222222	GOLD	No
2.7.7.59	PF01966	0.3618106833	GOLD	No
2.7.7.59	PF01842	0.3756964611	GOLD	No
2.7.7.59	PF03445	0.1142541111	GOLD	Yes
4.1.2.45	PF00701	0.0430331667	GOLD	No
2.4.1.174	PF05679	0.352825	GOLD	No
5.4.99.16	PF00128	0.0614582944	GOLD	No
5.4.99.16	PF11941	0.1096053333	SILVER	No
2.4.1.175	PF00535	0.0658513333	SILVER	No
2.4.1.175	PF05679	0.3415503889	GOLD	No
1.6.1.1	PF07992	0.2268376111	GOLD	No
1.6.1.1	PF00070	0.2344434444	GOLD	No
1.6.1.1	PF02852	0.3586251667	GOLD	No
1.4.4.2	PF02347	0.9831783889	GOLD	Yes
2.4.1.177	PF00201	0.0426091667	SILVER	No
2.6.1.90	PF01041	0.0737022778	SILVER	No
1.1.1.329	PF00107	0.0705147333	SILVER	No
1.1.1.329	PF08240	0.0708988444	SILVER	No
1.1.1.320	PF00106	0.0561511944	GOLD	No
3.1.1.6	PF05448	0.0416095444	SILVER	No
3.1.1.7	PF08674	0.2995165	GOLD	No
3.1.1.7	PF00135	0.3298514444	GOLD	No
3.1.1.4	PF01735	0.0839459556	GOLD	No
3.1.1.4	PF05826	0.1332418111	SILVER	Yes
3.1.1.4	PF00068	0.9113477222	GOLD	Yes
3.1.1.4	PF04970	0.0433829667	SILVER	No
3.1.1.4	PF06951	0.0450562778	GOLD	No
3.1.1.4	PF00168	0.0417077678	SILVER	No
3.1.1.4	PF02253	0.0981407778	GOLD	Yes
3.1.1.5	PF01734	0.6710475	GOLD	No
3.1.1.5	PF01735	0.3331105	GOLD	No
3.1.1.5	PF00168	0.053777455	SILVER	No
3.1.1.5	PF00027	0.5746211333	GOLD	No
3.1.1.5	PF00657	0.111523025	SILVER	No
3.1.1.2	PF01731	0.543889	SILVER	Yes
3.1.1.3	PF07859	0.0669646667	GOLD	No
3.1.1.3	PF03893	0.0707796611	SILVER	No
3.1.1.3	PF01734	0.09106575	GOLD	No
3.1.1.3	PF04083	0.0957226111	GOLD	No
3.1.1.3	PF00135	0.0739643444	GOLD	No
3.1.1.3	PF12262	0.0523921833	SILVER	No
3.1.1.3	PF11815	0.1295187222	GOLD	No
3.1.1.3	PF01764	0.2958985556	GOLD	No
3.1.1.3	PF03583	0.1733502222	GOLD	Yes
3.1.1.3	PF07819	0.0556295222	SILVER	No
3.1.1.3	PF01477	0.3124347611	GOLD	No
3.1.1.3	PF00151	0.4283190556	GOLD	No
3.1.1.3	PF00561	0.0662398889	GOLD	No
3.1.1.3	PF01674	0.0936771111	GOLD	No
3.1.1.1	PF03797	0.0481043333	SILVER	No
3.1.1.1	PF12697	0.0416571278	GOLD	No
3.1.1.1	PF07859	0.2025992222	GOLD	No
3.1.1.1	PF02230	0.0837361667	SILVER	No
3.1.1.1	PF00135	0.3125574889	GOLD	No
3.1.1.1	PF00657	0.0468621111	SILVER	No
2.4.1.173	PF02893	0.4322610556	GOLD	No
2.4.1.173	PF03033	0.1477785	GOLD	No
2.4.1.173	PF00169	0.2400046611	GOLD	No
2.4.1.173	PF00201	0.1375487778	GOLD	No
3.1.1.8	PF08674	0.2767621667	GOLD	No
3.1.1.8	PF00135	0.2217050833	GOLD	No
2.4.1.149	PF01762	0.2571722222	GOLD	No
3.2.1.18	PF02973	0.0935043333	SILVER	Yes
3.2.1.18	PF09264	0.063678	SILVER	No
3.2.1.18	PF00064	0.8377314444	GOLD	Yes
3.2.1.18	PF14873	0.06606425	SILVER	No
3.2.1.18	PF10633	0.0499776667	SILVER	No
3.2.1.18	PF00423	0.2924191111	GOLD	No
3.2.1.11	PF13199	0.3119286111	GOLD	No
3.2.1.11	PF03718	0.4066461667	SILVER	No
3.2.1.10	PF01055	0.0924450444	GOLD	No
3.2.1.10	PF00088	0.1896276444	SILVER	No
3.2.1.10	PF00128	0.0968722778	GOLD	No
3.2.1.10	PF11941	0.0633921722	SILVER	No
3.6.1.42	PF01150	0.2981393333	GOLD	No
3.2.1.15	PF00295	0.6228797778	GOLD	No
3.2.1.14	PF01607	0.1688376667	GOLD	No
3.2.1.14	PF08329	0.127263	GOLD	Yes
3.2.1.14	PF06483	0.0600147222	SILVER	No
3.2.1.14	PF02839	0.1407162222	GOLD	No
3.2.1.14	PF03427	0.0976627944	GOLD	Yes
3.2.1.14	PF00704	0.7481051667	GOLD	No
3.2.1.14	PF00187	0.3286825722	GOLD	No
3.2.1.14	PF00182	0.546928	SILVER	Yes
3.2.1.17	PF08230	0.0605502056	SILVER	No
3.2.1.17	PF08481	0.0419611428	SILVER	No
3.2.1.17	PF00062	0.5105978889	GOLD	No
3.2.1.17	PF01464	0.1513498278	SILVER	No
3.2.1.17	PF01832	0.0542653889	GOLD	No
3.2.1.17	PF01183	0.3146906111	GOLD	No
3.2.1.17	PF01664	0.0435144444	SILVER	No
3.2.1.17	PF11860	0.0435144444	SILVER	No
